sprite_id,kind,component_id,birth_t,death_t,lifetime,peak_intensity,mean_intensity,mean_influence,mean_entropy,signed_motion,spin_displacement,bridge_score,collapse_contribution,classification
131,clause,30,235,241,7,0.006037209880545435,0.005855132365986253,0.04425157085795615,0.2183768417064318,-0.00018170832533201398,0.005339258553725468,0.039676059903651695,0.0032995751597357467,hotspot
132,clause,31,0,19,20,0.011009429894250973,0.009250048859767015,0.10787691025169673,0.2923598111536577,-0.020993538129637015,0.006749980936745059,0.07926973038480588,0.0354808063797012,hotspot
133,clause,31,91,102,12,0.006901468831931202,0.006556053676212112,0.07808745307470634,0.23542696405624333,-0.00043931751660329643,3.383589731681402e-05,0.054557296708825205,0.0024484961186583107,hotspot
134,clause,31,109,113,5,0.006696035804804972,0.006512469545636712,0.07842505009516464,0.2343884922066676,0.0006209675512978546,0.0028202853232205116,0.028011350816218254,0.0016175829268604575,hotspot
135,clause,31,227,234,8,0.006518379195353729,0.006416240181858143,0.08235197910462425,0.23200394948110314,-0.00013384027612381444,0.002092679350013199,0.041552770002819414,0.002483696076953778,hotspot
136,clause,31,259,263,5,0.006429375483854589,0.006384203592996722,0.0828256699098655,0.2312168754099801,-6.715149730165959e-05,0.0007663528158744493,0.02729504511616577,0.00171181922740694,hotspot
137,clause,32,0,37,38,0.03930343546498462,0.025701176244415785,0.14181331932017183,0.5034961805573517,-0.11141657049733275,0.17113758753440306,0.15971670498864673,0.11278723192959522,hotspot
138,clause,32,107,113,7,0.00795592294563031,0.007427929064554681,0.016147204596672557,0.256716601987672,-0.0020459651777499713,0.014365873637285045,0.04085428224225653,0.005524304799280056,hotspot
139,clause,32,154,164,11,0.007808290014576705,0.0074403136298111785,0.016911605330430603,0.2570244353745599,0.0011442946327273745,-0.009445968483950892,0.05443794268460851,0.0018463410509660125,hotspot
140,clause,33,0,10,11,0.028417073360025143,0.018577042519448656,0.11295229630753695,0.42606865027737406,-0.08483717884164556,0.2154853960736847,0.11321198427039389,0.09698837386751043,hotspot
141,clause,33,23,33,11,0.007763137105128908,0.007356054491314563,0.06993728180942964,0.25430432825674015,-0.0006047955461571525,-0.04099502923484458,0.06494600755197766,0.0029258869504257185,hotspot
142,clause,33,59,68,10,0.008375123844430853,0.007593453687743915,0.06971216070243647,0.25959715590951055,0.0010744350773597769,0.0036087758117948343,0.05641994095686849,0.0077503396883582985,hotspot
143,clause,33,86,90,5,0.007173391367790303,0.007055774079521751,0.04993338231775349,0.2477194081087503,5.076363469037892e-05,0.0006012857222638668,0.027237350565278776,0.0017515847337181828,hotspot
144,clause,33,113,116,4,0.006915731634134139,0.006892502181706249,0.06175619660468666,0.24372256831916236,-0.00018543756920991888,0.0010680315478017455,0.022913454771308083,0.0022973802990304054,hotspot
145,clause,33,122,129,8,0.008069281110964483,0.0076020923343290666,0.05255468264311913,0.26010752720966673,0.0006377080489665329,-0.003511618986218823,0.04164174138798104,0.00221049853470655,hotspot
